from bus,to bus,id,reactance,lower line limit,upper line limit
7440,8357,1,0.140801,-225,225
10906,589,1,0.609566,-52,52
10906,10509,1,0.609566,-52,52
10906,10510,1,0.609566,-52,52
3191,10507,1,1.56201,-21,21
1982,10508,1,0.751645,-43,43
1982,6252,1,0.751645,-43,43
1982,10512,1,0.751645,-43,43
10450,4893,1,0.02832,-1116,1116
10450,4892,1,0.02832,-1116,1116
10450,4897,1,0.02832,-1116,1116
10450,4896,1,0.02832,-1116,1116
13135,1454,1,0.140801,-225,225
13135,1453,1,0.140801,-225,225
13135,9047,1,0.140801,-225,225
13135,1451,1,0.140801,-225,225
7100,10361,1,1.21913,-26,26
7100,3885,1,1.21913,-26,26
4705,1450,1,0.140801,-225,225
4705,1449,1,0.140801,-225,225
4705,1448,1,0.140801,-225,225
4705,1447,1,0.140801,-225,225
4705,9246,1,0.140801,-225,225
4705,1381,1,0.140801,-225,225
4705,9247,1,0.140801,-225,225
8484,11705,1,0.624805,-51,51
8484,11709,1,0.624805,-51,51
8484,2335,1,0.624805,-51,51
3846,9244,1,0.24147,-131,131
3846,9243,1,0.24147,-131,131
3846,9241,1,0.24147,-131,131
3846,9240,1,0.24147,-131,131
3846,2163,1,0.24147,-131,131
3846,2164,1,0.24147,-131,131
6501,4644,1,0.552314,-58,58
6501,13351,1,0.552314,-58,58
6501,4646,1,0.552314,-58,58
6501,4647,1,0.552314,-58,58
4869,4648,1,0.383022,-83,83
4869,4649,1,0.383022,-83,83
4869,4650,1,0.383022,-83,83
4869,4651,1,0.383022,-83,83
4869,12246,1,0.383022,-83,83
8880,12245,1,0.208268,-152,152
8880,7178,1,0.208268,-152,152
1612,8747,1,0.140801,-225,225
1612,8746,1,0.140801,-225,225
1612,8745,1,0.140801,-225,225
1612,8744,1,0.140801,-225,225
1612,4206,1,0.140801,-225,225
1612,8755,1,0.140801,-225,225
4466,12240,1,0.160721,-197,197
4466,5170,1,0.160721,-197,197
4466,5171,1,0.160721,-197,197
4466,5168,1,0.160721,-197,197
10044,5169,1,0.414808,-77,77
10044,12812,1,0.414808,-77,77
10044,5167,1,0.414808,-77,77
10044,5164,1,0.414808,-77,77
10044,5165,1,0.414808,-77,77
7181,5177,1,0.208268,-152,152
7181,5178,1,0.208268,-152,152
9773,12782,1,0.384495,-83,83
9773,12781,1,0.384495,-83,83
9773,12780,1,0.384495,-83,83
9773,12779,1,0.384495,-83,83
9773,12778,1,0.384495,-83,83
11466,12777,1,0.323523,-98,98
11466,8403,1,0.323523,-98,98
10984,364,1,1.56201,-21,21
6177,8396,1,1.92248,-17,17
3958,6601,1,0.02832,-1116,1116
3958,250,1,0.02832,-1116,1116
3958,45,1,0.02832,-1116,1116
456,5702,1,1.29829,-25,25
456,5703,1,1.29829,-25,25
449,6628,1,0.021225,-1488,1488
449,10117,1,0.021225,-1488,1488
449,10116,1,0.021225,-1488,1488
449,10115,1,0.021225,-1488,1488
40,5697,1,1.03061,-31,31
40,5698,1,1.03061,-31,31
8256,13268,1,0.492457,-65,65
8256,11288,1,0.492457,-65,65
8256,10317,1,0.492457,-65,65
8256,13269,1,0.492457,-65,65
12985,13265,1,0.8062,-40,40
12985,13264,1,0.8062,-40,40
12985,13266,1,0.8062,-40,40
9491,3496,1,0.021225,-1488,1488
9491,3494,1,0.021225,-1488,1488
9491,3495,1,0.021225,-1488,1488
6878,10954,1,0.02832,-1116,1116
6878,13209,1,0.02832,-1116,1116
6878,12556,1,0.02832,-1116,1116
1680,6163,1,1.8862,-17,17
999,6167,1,0.399875,-79,79
999,6168,1,0.399875,-79,79
999,6165,1,0.399875,-79,79
999,6166,1,0.399875,-79,79
999,6170,1,0.399875,-79,79
257,809,1,0.267296,-119,119
257,11142,1,0.267296,-119,119
257,11141,1,0.267296,-119,119
257,11144,1,0.267296,-119,119
257,11143,1,0.267296,-119,119
2633,9778,1,0.757339,-42,42
2633,9777,1,0.757339,-42,42
2633,8562,1,0.757339,-42,42
8327,2107,1,0.434647,-73,73
8327,9772,1,0.434647,-73,73
8327,9771,1,0.434647,-73,73
8327,2664,1,0.434647,-73,73
8327,2665,1,0.434647,-73,73
11213,2666,1,0.208268,-152,152
11213,2667,1,0.208268,-152,152
11213,1988,1,0.208268,-152,152
11213,2669,1,0.208268,-152,152
9731,4066,1,0.140801,-225,225
9731,4067,1,0.140801,-225,225
9731,4068,1,0.140801,-225,225
9731,4069,1,0.140801,-225,225
9731,12434,1,0.140801,-225,225
13271,11294,1,0.008494,-3718,3718
13271,814,1,0.008494,-3718,3718
3807,12433,1,0.140801,-225,225
3807,12430,1,0.140801,-225,225
3807,12431,1,0.140801,-225,225
3807,12428,1,0.140801,-225,225
3807,12429,1,0.140801,-225,225
1682,12440,1,0.140801,-225,225
1682,6654,1,0.140801,-225,225
1682,7967,1,0.140801,-225,225
1682,5864,1,0.140801,-225,225
10272,11510,1,0.02832,-1116,1116
10272,10930,1,0.02832,-1116,1116
10272,10927,1,0.02832,-1116,1116
10272,10928,1,0.02832,-1116,1116
41,9327,1,1.53798,-21,21
4149,1836,1,2.32485,-14,14
5349,9323,1,0.208268,-152,152
5349,9322,1,0.208268,-152,152
5349,2693,1,0.208268,-152,152
5349,2694,1,0.208268,-152,152
340,2691,1,1.56201,-21,21
8019,3233,1,0.208268,-152,152
8019,3225,1,0.208268,-152,152
8019,2690,1,0.208268,-152,152
8019,2687,1,0.208268,-152,152
5457,2688,1,0.208268,-152,152
12079,346,1,0.021225,-1488,1488
12079,345,1,0.021225,-1488,1488
12079,646,1,0.021225,-1488,1488
12079,649,1,0.021225,-1488,1488
10130,12726,1,0.02832,-1116,1116
10130,10461,1,0.02832,-1116,1116
10130,10462,1,0.02832,-1116,1116
5854,5401,1,0.214066,-148,148
5854,5400,1,0.214066,-148,148
5854,5399,1,0.214066,-148,148
5854,5405,1,0.214066,-148,148
5854,5204,1,0.214066,-148,148
5854,13434,1,0.214066,-148,148
5854,12317,1,0.214066,-148,148
2130,3164,1,1.56201,-21,21
5336,13433,1,0.140801,-225,225
5336,12325,1,0.140801,-225,225
5336,13439,1,0.140801,-225,225
5336,12319,1,0.140801,-225,225
5336,13437,1,0.140801,-225,225
4575,13440,1,0.245021,-129,129
4575,12342,1,0.245021,-129,129
4575,6810,1,0.245021,-129,129
4575,6809,1,0.245021,-129,129
4575,6812,1,0.245021,-129,129
4575,6811,1,0.245021,-129,129
2959,10281,1,0.208268,-152,152
6867,6806,1,0.140801,-225,225
6867,6808,1,0.140801,-225,225
6867,6807,1,0.140801,-225,225
6867,6815,1,0.140801,-225,225
6867,6814,1,0.140801,-225,225
4503,6709,1,0.507456,-63,63
4503,8997,1,0.507456,-63,63
4503,3668,1,0.507456,-63,63
4503,6698,1,0.507456,-63,63
2537,3674,1,1.92248,-17,17
9105,3675,1,1.56201,-21,21
8469,8999,1,0.3596,-88,88
8469,3673,1,0.3596,-88,88
8469,3664,1,0.3596,-88,88
8469,3665,1,0.3596,-88,88
8469,10445,1,0.3596,-88,88
8469,10776,1,0.3596,-88,88
6519,13371,1,0.401481,-79,79
6519,10778,1,0.401481,-79,79
6519,10773,1,0.401481,-79,79
6519,10772,1,0.401481,-79,79
6519,13323,1,0.401481,-79,79
6835,6337,1,0.140801,-225,225
6835,6336,1,0.140801,-225,225
6835,6335,1,0.140801,-225,225
6835,10488,1,0.140801,-225,225
6835,10489,1,0.140801,-225,225
1472,6088,1,0.208268,-152,152
1472,5984,1,0.208268,-152,152
1472,11875,1,0.208268,-152,152
1472,4154,1,0.208268,-152,152
13287,8725,1,0.360898,-88,88
13287,10486,1,0.360898,-88,88
13287,10483,1,0.360898,-88,88
13287,10484,1,0.360898,-88,88
2418,12692,1,0.436545,-73,73
2418,12679,1,0.436545,-73,73
2418,11234,1,0.436545,-73,73
2418,13374,1,0.436545,-73,73
2418,12741,1,0.436545,-73,73
5435,11239,1,1.6124,-20,20
6898,12723,1,0.208268,-152,152
6898,11237,1,0.208268,-152,152
6898,11244,1,0.208268,-152,152
1285,3857,1,0.140801,-225,225
1285,11796,1,0.140801,-225,225
1285,1884,1,0.140801,-225,225
1285,1883,1,0.140801,-225,225
1285,1882,1,0.140801,-225,225
5438,1881,1,0.140801,-225,225
5438,1880,1,0.140801,-225,225
5438,1879,1,0.140801,-225,225
5438,1878,1,0.140801,-225,225
5438,1877,1,0.140801,-225,225
5438,1876,1,0.140801,-225,225
5438,8456,1,0.140801,-225,225
12743,12027,1,0.404732,-79,79
12743,1237,1,0.404732,-79,79
12743,5031,1,0.404732,-79,79
12743,12159,1,0.404732,-79,79
12743,4176,1,0.404732,-79,79
1973,12020,1,0.208268,-152,152
11168,12021,1,0.189694,-167,167
11168,12018,1,0.189694,-167,167
11168,3059,1,0.189694,-167,167
3615,2695,1,0.177564,-178,178
3615,8279,1,0.177564,-178,178
3615,2686,1,0.177564,-178,178
3615,4962,1,0.177564,-178,178
3615,4968,1,0.177564,-178,178
13295,4967,1,0.208268,-152,152
13295,2702,1,0.208268,-152,152
4876,2318,1,0.140801,-225,225
4876,2322,1,0.140801,-225,225
4876,2321,1,0.140801,-225,225
4876,8939,1,0.140801,-225,225
4876,4924,1,0.140801,-225,225
4876,8937,1,0.140801,-225,225
4876,8938,1,0.140801,-225,225
8986,8943,1,0.140801,-225,225
8986,8944,1,0.140801,-225,225
8986,8941,1,0.140801,-225,225
8986,13285,1,0.140801,-225,225
8883,8717,1,0.02832,-1116,1116
8883,8716,1,0.02832,-1116,1116
8883,2147,1,0.02832,-1116,1116
1235,6431,1,0.395133,-80,80
1235,6433,1,0.395133,-80,80
1235,6432,1,0.395133,-80,80
1235,11350,1,0.395133,-80,80
1235,11346,1,0.395133,-80,80
12350,11355,1,0.208268,-152,152
7258,2146,1,0.02832,-1116,1116
7258,2143,1,0.02832,-1116,1116
7258,2144,1,0.02832,-1116,1116
7258,1263,1,0.02832,-1116,1116
5915,3515,1,0.084719,-373,373
5915,3781,1,0.084719,-373,373
5915,3782,1,0.084719,-373,373
5915,3787,1,0.084719,-373,373
5915,7970,1,0.084719,-373,373
7790,13029,1,0.76312,-42,42
7790,13030,1,0.76312,-42,42
7790,13026,1,0.76312,-42,42
7552,13027,1,0.423596,-75,75
7552,5958,1,0.423596,-75,75
7552,5957,1,0.423596,-75,75
7552,5956,1,0.423596,-75,75
7552,5955,1,0.423596,-75,75
4803,10405,1,0.084719,-373,373
4803,10404,1,0.084719,-373,373
4803,8301,1,0.084719,-373,373
4803,10402,1,0.084719,-373,373
4803,10401,1,0.084719,-373,373
6993,5961,1,0.208268,-152,152
6993,660,1,0.208268,-152,152
6993,12521,1,0.208268,-152,152
6993,12522,1,0.208268,-152,152
6993,12523,1,0.208268,-152,152
650,7070,1,1.78516,-18,18
7271,7981,1,0.140801,-225,225
7271,7979,1,0.140801,-225,225
7271,7452,1,0.140801,-225,225
7271,7988,1,0.140801,-225,225
7271,7989,1,0.140801,-225,225
7271,69,1,0.140801,-225,225
7271,68,1,0.140801,-225,225
9031,7350,1,0.208268,-152,152
9031,7349,1,0.208268,-152,152
4865,7352,1,0.208268,-152,152
4865,6963,1,0.208268,-152,152
8177,3714,1,0.208268,-152,152
8177,3712,1,0.208268,-152,152
8177,7346,1,0.208268,-152,152
8489,7345,1,2.22153,-15,15
6995,336,1,0.510045,-62,62
6995,337,1,0.510045,-62,62
6995,334,1,0.510045,-62,62
6995,12562,1,0.510045,-62,62
2965,6372,1,0.02832,-1116,1116
2965,6371,1,0.02832,-1116,1116
2965,6370,1,0.02832,-1116,1116
2965,6369,1,0.02832,-1116,1116
1756,338,1,0.507456,-63,63
1756,339,1,0.507456,-63,63
1756,13538,1,0.507456,-63,63
1756,11887,1,0.507456,-63,63
3173,12863,1,1.56201,-21,21
7954,12864,1,0.446289,-71,71
7954,12858,1,0.446289,-71,71
7954,13535,1,0.446289,-71,71
7954,13532,1,0.446289,-71,71
7954,13533,1,0.446289,-71,71
1370,12847,1,0.751645,-43,43
1370,13531,1,0.751645,-43,43
1370,6892,1,0.751645,-43,43
12923,10222,1,0.249299,-127,127
12923,613,1,0.249299,-127,127
12923,6893,1,0.249299,-127,127
1156,8843,1,0.021225,-1488,1488
1156,8844,1,0.021225,-1488,1488
1156,8841,1,0.021225,-1488,1488
1156,8842,1,0.021225,-1488,1488
1156,12772,1,0.021225,-1488,1488
12143,4764,1,0.140801,-225,225
12143,165,1,0.140801,-225,225
12143,11805,1,0.140801,-225,225
12143,135,1,0.140801,-225,225
12143,2870,1,0.140801,-225,225
12143,114,1,0.140801,-225,225
3480,9897,1,0.208268,-152,152
3480,9900,1,0.208268,-152,152
5377,13032,1,0.504893,-63,63
5377,13024,1,0.504893,-63,63
5377,6179,1,0.504893,-63,63
5377,6430,1,0.504893,-63,63
7407,6429,1,0.613305,-52,52
7407,6428,1,0.613305,-52,52
7407,6427,1,0.613305,-52,52
7714,4345,1,0.140801,-225,225
7714,4343,1,0.140801,-225,225
7714,5262,1,0.140801,-225,225
7714,5261,1,0.140801,-225,225
7714,4314,1,0.140801,-225,225
7714,5252,1,0.140801,-225,225
7353,839,1,1.08662,-30,30
7353,840,1,1.08662,-30,30
6271,5323,1,0.084719,-373,373
6271,5324,1,0.084719,-373,373
6271,5327,1,0.084719,-373,373
6271,5328,1,0.084719,-373,373
6271,5325,1,0.084719,-373,373
6271,5326,1,0.084719,-373,373
1793,836,1,0.427217,-74,74
1793,837,1,0.427217,-74,74
1793,7824,1,0.427217,-74,74
1793,6665,1,0.427217,-74,74
1793,6673,1,0.427217,-74,74
7223,7825,1,0.404732,-79,79
7223,7820,1,0.404732,-79,79
7223,7819,1,0.404732,-79,79
7223,7822,1,0.404732,-79,79
7223,7821,1,0.404732,-79,79
11657,7476,1,0.02832,-1116,1116
11657,7477,1,0.02832,-1116,1116
11657,1401,1,0.02832,-1116,1116
9729,3997,1,0.084719,-373,373
9729,5163,1,0.084719,-373,373
9729,5159,1,0.084719,-373,373
9729,2198,1,0.084719,-373,373
9729,9862,1,0.084719,-373,373
9729,12915,1,0.084719,-373,373
9729,5143,1,0.084719,-373,373
9729,9870,1,0.084719,-373,373
10227,6141,1,0.008494,-3718,3718
10227,11909,1,0.008494,-3718,3718
9285,3013,1,0.02832,-1116,1116
1248,3015,1,0.02832,-1116,1116
9904,5359,1,0.581214,-55,55
9904,3011,1,0.581214,-55,55
9845,12986,1,0.208268,-152,152
9845,12984,1,0.208268,-152,152
7816,3012,1,0.02832,-1116,1116
2626,12993,1,0.208268,-152,152
2626,12994,1,0.208268,-152,152
2626,4926,1,0.208268,-152,152
1054,5060,1,0.021225,-1787,1787
1054,5059,1,0.021225,-1787,1787
8812,5058,1,0.021225,-1488,1488
8812,5065,1,0.021225,-1488,1488
9419,5064,1,0.021225,-1488,1488
9419,5063,1,0.021225,-1488,1488
9419,5062,1,0.021225,-1488,1488
929,4932,1,0.208268,-152,152
929,4931,1,0.208268,-152,152
929,1079,1,0.208268,-152,152
7355,12084,1,0.084719,-373,373
7355,12085,1,0.084719,-373,373
4754,1090,1,0.208268,-152,152
4754,11471,1,0.208268,-152,152
12640,1073,1,0.208268,-152,152
10889,6865,1,0.208268,-152,152
10889,11474,1,0.208268,-152,152
7239,11481,1,0.208268,-152,152
5893,11482,1,0.208268,-152,152
5893,8719,1,0.208268,-152,152
5893,3625,1,0.208268,-152,152
3390,6162,1,0.084719,-373,373
3390,6161,1,0.084719,-373,373
13014,3621,1,0.275396,-115,115
13014,3622,1,0.275396,-115,115
11341,3619,1,0.208268,-152,152
11341,3620,1,0.208268,-152,152
4230,11333,1,0.02832,-1340,1340
4230,11332,1,0.02832,-1340,1340
2724,4253,1,0.02832,-1340,1340
2724,4254,1,0.02832,-1340,1340
1580,12764,1,0.084719,-373,373
1580,12765,1,0.084719,-373,373
5506,10720,1,0.208268,-152,152
5506,10719,1,0.208268,-152,152
10725,10722,1,0.208268,-152,152
10725,10721,1,0.208268,-152,152
10725,10713,1,0.208268,-152,152
3950,10712,1,0.208268,-152,152
3950,3107,1,0.208268,-152,152
3950,3108,1,0.208268,-152,152
269,3109,1,0.208268,-152,152
269,5931,1,0.208268,-152,152
269,3111,1,0.208268,-152,152
5113,3112,1,0.208268,-152,152
5917,3113,1,0.208268,-152,152
3069,5695,1,0.084719,-373,373
3069,4393,1,0.084719,-373,373
8790,3114,1,0.208268,-152,152
8790,7291,1,0.208268,-152,152
8790,10236,1,0.208268,-152,152
349,10378,1,0.021225,-1488,1488
349,10377,1,0.021225,-1488,1488
9516,5322,1,0.208268,-152,152
9516,10238,1,0.208268,-152,152
13276,10375,1,0.021225,-1488,1488
13276,10374,1,0.021225,-1488,1488
355,10242,1,0.208268,-152,152
355,10241,1,0.208268,-152,152
7941,4618,1,0.208268,-152,152
7941,4619,1,0.208268,-152,152
3032,855,1,0.208268,-152,152
3060,4617,1,0.208268,-152,152
5203,5287,1,0.084719,-373,373
5203,5286,1,0.084719,-373,373
12735,2389,1,0.208268,-152,152
12735,405,1,0.208268,-152,152
12735,406,1,0.208268,-152,152
12339,6406,1,0.021225,-1787,1787
11063,7372,1,0.208268,-152,152
11063,11529,1,0.208268,-152,152
11063,7370,1,0.208268,-152,152
7310,7369,1,0.208268,-152,152
7310,7376,1,0.208268,-152,152
7310,7375,1,0.208268,-152,152
7310,7374,1,0.208268,-152,152
6124,3838,1,0.208268,-152,152
8697,7379,1,0.208268,-152,152
8697,7378,1,0.208268,-152,152
3659,3934,1,0.272394,-116,116
3659,867,1,0.272394,-116,116
7708,865,1,0.208268,-152,152
7708,5385,1,0.208268,-152,152
7708,864,1,0.208268,-152,152
7708,861,1,0.208268,-152,152
7708,862,1,0.208268,-152,152
4311,4452,1,0.021225,-1787,1787
9193,874,1,0.208268,-152,152
9193,10363,1,0.208268,-152,152
9193,10348,1,0.208268,-152,152
9193,7847,1,0.208268,-152,152
3759,6774,1,0.208268,-152,152
3759,6785,1,0.208268,-152,152
3759,7848,1,0.208268,-152,152
3759,7851,1,0.208268,-152,152
3759,6789,1,0.208268,-152,152
3759,7842,1,0.208268,-152,152
13194,7841,1,0.208268,-152,152
13194,10034,1,0.208268,-152,152
1616,13052,1,0.208268,-152,152
1616,13053,1,0.208268,-152,152
1616,13054,1,0.208268,-152,152
1616,13047,1,0.208268,-152,152
1616,13048,1,0.208268,-152,152
1616,13049,1,0.208268,-152,152
1375,5352,1,0.208268,-152,152
1375,13057,1,0.208268,-152,152
1375,13058,1,0.208268,-152,152
12377,6456,1,0.208268,-152,152
12377,6455,1,0.208268,-152,152
4711,4197,1,0.021225,-1488,1488
13164,4195,1,0.021225,-1787,1787
13267,6452,1,0.208268,-152,152
303,6451,1,0.208268,-152,152
10454,2974,1,0.208268,-152,152
10454,2973,1,0.208268,-152,152
10454,2969,1,0.208268,-152,152
10454,2968,1,0.208268,-152,152
10454,9880,1,0.208268,-152,152
3439,8373,1,0.208268,-152,152
3439,9885,1,0.208268,-152,152
3439,10410,1,0.208268,-152,152
3439,8378,1,0.208268,-152,152
3439,9887,1,0.208268,-152,152
5735,8380,1,0.208268,-152,152
5735,10096,1,0.208268,-152,152
5735,8369,1,0.208268,-152,152
7065,6262,1,0.021225,-1787,1787
7065,12859,1,0.021225,-1787,1787
7065,8921,1,0.021225,-1787,1787
11134,1342,1,0.208268,-152,152
11134,1343,1,0.208268,-152,152
11134,8457,1,0.208268,-152,152
11134,8459,1,0.208268,-152,152
11134,1338,1,0.208268,-152,152
11134,1339,1,0.208268,-152,152
11134,1348,1,0.208268,-152,152
7607,1349,1,0.208268,-152,152
4295,7902,1,0.208268,-152,152
4295,7901,1,0.208268,-152,152
12399,7056,1,0.208268,-152,152
9688,7899,1,0.208268,-152,152
11906,7075,1,0.208268,-152,152
11906,7905,1,0.208268,-152,152
12502,7904,1,0.208268,-152,152
12502,7903,1,0.208268,-152,152
12502,7908,1,0.208268,-152,152
13559,2345,1,0.02832,-1116,1116
12405,9439,1,0.02832,-1116,1116
12493,12346,1,0.021225,-1787,1787
12493,485,1,0.021225,-1787,1787
6525,12348,1,0.021225,-1787,1787
1635,4501,1,0.208268,-152,152
1635,4512,1,0.208268,-152,152
1635,904,1,0.208268,-152,152
1635,5668,1,0.208268,-152,152
1635,5670,1,0.208268,-152,152
1635,907,1,0.208268,-152,152
6991,9350,1,0.208268,-152,152
6991,9349,1,0.208268,-152,152
6991,9352,1,0.208268,-152,152
6991,9351,1,0.208268,-152,152
6991,9346,1,0.208268,-152,152
6991,9345,1,0.208268,-152,152
6991,9348,1,0.208268,-152,152
6991,9347,1,0.208268,-152,152
10515,4612,1,0.021225,-1488,1488
6745,5311,1,0.021225,-1787,1787
6745,11853,1,0.021225,-1787,1787
12832,11854,1,0.021225,-1787,1787
12832,11851,1,0.021225,-1787,1787
13376,3152,1,0.021225,-1787,1787
3689,2249,1,0.208268,-152,152
3689,610,1,0.208268,-152,152
3689,2247,1,0.208268,-152,152
3689,2248,1,0.208268,-152,152
3689,2252,1,0.208268,-152,152
5511,2253,1,0.208268,-152,152
5511,12856,1,0.208268,-152,152
5511,8867,1,0.208268,-152,152
5511,8866,1,0.208268,-152,152
5511,9914,1,0.208268,-152,152
5511,8864,1,0.208268,-152,152
5511,12843,1,0.208268,-152,152
5511,12840,1,0.208268,-152,152
11269,8861,1,0.208268,-152,152
11269,8860,1,0.208268,-152,152
9582,8167,1,0.021225,-1787,1787
9582,11360,1,0.021225,-1787,1787
3212,11361,1,0.021225,-1787,1787
3212,11362,1,0.021225,-1787,1787
6069,11363,1,0.021225,-1488,1488
9994,1805,1,0.208268,-152,152
9994,11336,1,0.208268,-152,152
9994,1807,1,0.208268,-152,152
7863,1808,1,0.208268,-152,152
7863,1803,1,0.208268,-152,152
10552,11327,1,0.208268,-152,152
10552,6542,1,0.208268,-152,152
10552,6541,1,0.208268,-152,152
10552,12106,1,0.208268,-152,152
10552,6543,1,0.208268,-152,152
9298,12904,1,0.208268,-152,152
9298,6545,1,0.208268,-152,152
5046,3325,1,0.208268,-152,152
5046,3326,1,0.208268,-152,152
4215,3327,1,0.208268,-152,152
4215,3328,1,0.208268,-152,152
2033,8445,1,0.208268,-152,152
2033,10422,1,0.208268,-152,152
2634,8441,1,0.520671,-61,61
2634,10420,1,0.520671,-61,61
3475,10427,1,0.214987,-147,147
3475,10426,1,0.214987,-147,147
3475,10425,1,0.214987,-147,147
3475,10424,1,0.214987,-147,147
3475,10430,1,0.214987,-147,147
3475,10429,1,0.214987,-147,147
3475,4546,1,0.214987,-147,147
3475,4545,1,0.214987,-147,147
606,4548,1,0.208268,-152,152
606,4547,1,0.208268,-152,152
606,4550,1,0.208268,-152,152
606,4549,1,0.208268,-152,152
606,4552,1,0.208268,-152,152
606,4551,1,0.208268,-152,152
606,4554,1,0.208268,-152,152
4667,4553,1,0.208268,-152,152
4667,11110,1,0.208268,-152,152
13517,11111,1,0.208268,-152,152
13517,11108,1,0.208268,-152,152
13517,11109,1,0.208268,-152,152
13517,11106,1,0.208268,-152,152
9749,11107,1,0.208268,-152,152
9749,11104,1,0.208268,-152,152
9749,12747,1,0.208268,-152,152
9749,11102,1,0.208268,-152,152
9749,12742,1,0.208268,-152,152
7207,4025,1,0.208268,-152,152
7207,4024,1,0.208268,-152,152
12238,11229,1,0.208268,-152,152
3251,4022,1,0.209578,-151,151
3251,4029,1,0.209578,-151,151
3251,4028,1,0.209578,-151,151
6613,4027,1,0.208268,-152,152
6613,4026,1,0.208268,-152,152
5839,4021,1,0.208268,-152,152
5839,4020,1,0.208268,-152,152
5839,10653,1,0.208268,-152,152
9998,11289,1,0.208268,-152,152
9998,11309,1,0.208268,-152,152
9998,10656,1,0.208268,-152,152
8287,10657,1,0.183429,-173,173
8287,10658,1,0.183429,-173,173
8287,10659,1,0.183429,-173,173
5786,10660,1,0.208268,-152,152
5786,10648,1,0.208268,-152,152
5786,10649,1,0.208268,-152,152
2291,5612,1,0.208268,-152,152
2291,5611,1,0.208268,-152,152
4078,5614,1,0.208268,-152,152
1919,5613,1,0.208268,-152,152
1919,5608,1,0.208268,-152,152
3391,5607,1,0.23916,-133,133
3391,5610,1,0.23916,-133,133
3391,5609,1,0.23916,-133,133
3391,5606,1,0.23916,-133,133
3391,5605,1,0.23916,-133,133
12003,12168,1,0.208268,-152,152
12003,12169,1,0.208268,-152,152
12003,12166,1,0.208268,-152,152
12003,12167,1,0.208268,-152,152
12003,12172,1,0.208268,-152,152
13566,11203,1,0.208268,-152,152
13566,12170,1,0.208268,-152,152
13566,12171,1,0.208268,-152,152
13566,12163,1,0.208268,-152,152
13566,12164,1,0.208268,-152,152
13566,5057,1,0.208268,-152,152
13566,5056,1,0.208268,-152,152
13566,5055,1,0.208268,-152,152
13566,5054,1,0.208268,-152,152
3802,5053,1,0.208268,-152,152
3802,5052,1,0.208268,-152,152
3802,5051,1,0.208268,-152,152
13177,5050,1,0.480619,-66,66
13177,3316,1,0.480619,-66,66
13177,3311,1,0.480619,-66,66
13177,11621,1,0.480619,-66,66
13177,11622,1,0.480619,-66,66
11517,11623,1,0.208268,-152,152
11517,11624,1,0.208268,-152,152
11517,11617,1,0.208268,-152,152
11517,10151,1,0.208268,-152,152
11517,10164,1,0.208268,-152,152
8047,10178,1,0.208268,-152,152
8047,11625,1,0.208268,-152,152
8047,11626,1,0.208268,-152,152
8047,6567,1,0.208268,-152,152
8047,6566,1,0.208268,-152,152
8521,12070,1,0.208268,-152,152
8521,12069,1,0.208268,-152,152
8521,4449,1,0.208268,-152,152
8521,12071,1,0.208268,-152,152
8521,12074,1,0.208268,-152,152
8521,12073,1,0.208268,-152,152
8521,12076,1,0.208268,-152,152
8521,12075,1,0.208268,-152,152
8521,5009,1,0.208268,-152,152
8521,2963,1,0.208268,-152,152
8521,5007,1,0.208268,-152,152
8521,5008,1,0.208268,-152,152
4638,3763,1,0.140801,-225,225
4638,3297,1,0.140801,-225,225
4638,3298,1,0.140801,-225,225
4638,3299,1,0.140801,-225,225
4638,3306,1,0.140801,-225,225
